,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
28191,28191,city scrape,quarto confortavel a beira-mar,2019-09-20,"Rio de Janeiro, Brazil",within an hour,100%,81%,t,Copacabana,2.0,2.0,t,,Copacabana,Private room in rental unit,Private room,3,1.0,1.0,2.0,$679.00,1,365,1,1,365,365,t,19,49,73,251,47,47,2,2024-03-03,2024-12-08,4.83,4.83,4.81,4.96,4.87,4.98,4.77,f,2,1,1,0,4.68
28194,28194,city scrape,Suíte 1: ponto central em Botafogo,2016-05-09,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Botafogo,11.0,12.0,t,,Botafogo,Private room in home,Private room,2,1.0,1.0,1.0,$503.00,1,60,1,5,1125,1125,t,22,52,66,150,8,8,0,2024-05-07,2024-11-15,4.88,4.63,5.0,5.0,4.88,4.25,4.63,t,10,1,9,0,1.02
28201,28201,city scrape,Quarto com  vista montanha Copacabana,2019-08-07,"Rio de Janeiro, Brazil",within a day,60%,75%,f,Copacabana,1.0,3.0,t,,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,0.0,$421.00,3,365,3,3,365,365,t,25,50,68,248,6,6,0,2024-04-20,2024-11-17,4.67,4.5,4.17,5.0,5.0,4.67,4.67,f,1,0,1,0,0.71
28203,28203,city scrape,Suíte para mulheres de negócios,2024-02-19,,within an hour,100%,100%,f,Barra da Tijuca,1.0,2.0,t,,Barra da Tijuca,Private room in condo,Private room,1,1.0,1.0,1.0,$300.00,2,30,2,2,30,30,t,23,53,83,358,2,2,0,2024-09-16,2024-09-23,4.0,5.0,4.0,5.0,4.0,5.0,4.0,t,1,0,1,0,0.58
28210,28210,city scrape,Private compact bedroom 900m Red Beach,2023-06-07,"Rio de Janeiro, Brazil",within an hour,98%,90%,f,Copacabana,16.0,26.0,f,"Rio de Janeiro, Brazil",Botafogo,Private room in home,Private room,2,2.0,1.0,1.0,$344.00,4,365,4,4,365,365,t,0,24,33,33,6,6,0,2024-06-04,2024-09-02,4.33,4.67,4.17,5.0,4.5,5.0,4.5,f,13,4,9,0,0.87
28212,28212,city scrape,Quarto estudante Praia da Barra,2021-04-13,,a few days or more,4%,5%,f,Barra da Tijuca,9.0,11.0,t,,Barra da Tijuca,Private room in rental unit,Private room,1,1.0,1.0,1.0,$152.00,1,365,1,1,365,365,t,20,50,80,260,1,1,0,2024-07-06,2024-07-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,7,2,5,0,0.17
28217,28217,city scrape,Ordem e Progresso.,2023-01-01,"Rio de Janeiro, Brazil",within a day,62%,63%,f,Gamboa,3.0,3.0,f,,Gávea,Private room in rental unit,Private room,2,2.0,1.0,1.0,$224.00,1,365,1,1,365,365,t,24,54,81,356,0,0,0,,,,,,,,,,f,3,1,2,0,
28221,28221,city scrape,cama de casal e ar condicionado,2021-10-09,,a few days or more,10%,73%,f,Tijuca,3.0,4.0,t,,Tijuca,Private room in rental unit,Private room,2,1.0,1.0,1.0,$87.00,1,365,1,1,365,365,t,21,51,75,255,3,3,0,2024-03-15,2024-05-20,4.67,4.67,4.33,5.0,5.0,5.0,4.67,f,3,0,3,0,0.31
28226,28226,city scrape,Quarto privativo - vista mar 11º andar pé na areia,2023-09-23,"Rio de Janeiro, Brazil",within a few hours,97%,82%,t,Leblon,2.0,2.0,t,,Leblon,Private room in rental unit,Private room,3,1.0,1.0,1.0,$240.00,1,15,1,6,15,15,t,4,11,21,21,32,32,6,2024-05-05,2024-12-16,5.0,4.88,4.91,5.0,5.0,5.0,4.91,f,2,0,2,0,4.03
28228,28228,city scrape,Quarto com banheiro privativo,2014-03-06,"Rio, Brazil",within a day,50%,40%,f,Santa Teresa,2.0,10.0,t,"Rio de Janeiro, Brazil",Santa Teresa,Private room in rental unit,Private room,1,1.0,1.0,1.0,$403.00,3,20,3,4,20,20,t,8,10,13,13,0,0,0,,,,,,,,,,f,2,1,1,0,
28232,28232,city scrape,"Recreio Exclusiva e Estilosa Suíte 16m2, Mar!",2021-07-22,"Rio de Janeiro, Brazil",,,100%,f,Recreio dos Bandeirantes,4.0,5.0,t,,Recreio dos Bandeirantes,Private room in home,Private room,3,1.0,1.0,1.0,$721.00,1,45,1,3,1125,1125,t,30,60,90,186,1,1,0,2024-04-28,2024-04-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,0,4,0,0.12
28234,28234,city scrape,Suite com Home office beira mar.,2016-11-03,"Juiz de Fora, Brazil",within an hour,100%,93%,t,Jacarepaguá,4.0,4.0,t,,Barra da Tijuca,Private room in rental unit,Private room,4,1.0,1.0,2.0,$490.00,1,365,1,1,365,365,t,0,0,0,149,1,1,0,2024-05-05,2024-05-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,2,1,0,0.13
28238,28238,city scrape,Confortable Center Cockpit 37,2018-04-13,"Rio de Janeiro, Brazil",within a day,100%,,f,Urca,1.0,2.0,f,,Botafogo,Private room in boat,Private room,4,2.0,2.0,4.0,"$1,440.00",1,2,1,1,2,2,t,22,52,82,82,0,0,0,,,,,,,,,,f,1,0,1,0,
28241,28241,city scrape,Excelente quarto com banheiro em Vila Isabel .,2015-08-09,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Vila Isabel,1.0,1.0,t,,Vila Isabel,Private room in rental unit,Private room,2,1.0,1.0,1.0,$258.00,4,365,4,4,365,365,t,26,56,86,176,0,0,0,,,,,,,,,,f,1,0,1,0,
28249,28249,city scrape,Quarto para locação Gloria,2024-02-02,"Rio de Janeiro, Brazil",within an hour,100%,50%,f,Glória,2.0,2.0,t,,Glória,Private room in rental unit,Private room,2,2.0,2.0,0.0,$737.00,2,1125,1,2,1125,1125,t,4,4,5,127,0,0,0,,,,,,,,,,f,2,1,1,0,
28255,28255,city scrape,Quarto casal em apartamento charmoso Ipanema,2013-07-15,"Rio de Janeiro, Brazil",within a day,88%,83%,f,Ipanema,1.0,4.0,t,,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,1.0,$714.00,3,60,3,3,60,60,t,21,21,39,218,5,5,0,2024-03-04,2024-11-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.5
28256,28256,previous scrape,Quarto espaçoso e arejado.,2013-03-17,"Rio de Janeiro, Brazil",within an hour,100%,96%,t,Glória,7.0,10.0,t,,Glória,Private room in home,Private room,1,,,,,5,35,5,5,35,35,t,6,6,6,6,5,5,0,2024-03-11,2024-11-03,4.8,4.8,5.0,4.8,5.0,4.8,5.0,f,6,1,5,0,0.51
28261,28261,city scrape,"Suíte Casal, Rio Centro RIR Parque Olímpico Barra",2018-10-02,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Camorim,2.0,2.0,f,,Camorim,Private room in loft,Private room,2,1.0,1.0,1.0,$343.00,7,10,7,7,1125,1125,t,22,52,82,357,1,1,0,2024-07-10,2024-07-10,5.0,5.0,5.0,5.0,5.0,4.0,5.0,t,2,1,1,0,0.18
28263,28263,city scrape,Quarto confortável e arejado,2019-04-04,,,,,f,Itanhangá,1.0,1.0,t,"Rio de Janeiro, Brazil",Itanhangá,Private room in chalet,Private room,1,1.5,1.0,1.0,$68.00,1,365,1,1,365,365,,28,58,88,88,0,0,0,,,,,,,,,,f,1,0,1,0,
28266,28266,previous scrape,Aluga se quartos compartilhados,2023-09-09,,within a few hours,100%,81%,f,Copacabana,3.0,4.0,t,,Copacabana,Private room in rental unit,Private room,2,,2.0,,,1,365,1,1,365,365,t,29,59,80,260,1,1,0,2024-11-17,2024-11-17,3.0,5.0,1.0,4.0,5.0,5.0,3.0,f,3,0,3,0,0.71
28268,28268,city scrape,Cuarto Suite Cerquita de las Playas. av Americas,2022-11-27,"Rio de Janeiro, Brazil",within an hour,100%,57%,t,Recreio dos Bandeirantes,14.0,27.0,t,"Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Private room in guest suite,Private room,2,1.0,1.0,1.0,"$1,571.00",1,365,1,2,365,365,t,29,59,89,269,0,0,0,,,,,,,,,,f,14,3,9,2,
28269,28269,city scrape,Hotel Nacional - quarto Luxo I,2019-03-24,"Limeira, Brazil",within an hour,100%,50%,f,São Conrado,1.0,1.0,t,,Vidigal,Room in hotel,Private room,4,1.0,1.0,1.0,"$1,214.00",3,365,3,3,365,365,t,23,53,83,263,0,0,0,,,,,,,,,,f,1,0,1,0,
28275,28275,previous scrape,Quarto vermelho | Gostinho casa,2015-08-30,"Rio de Janeiro, Brazil",within a day,64%,50%,f,Botafogo,2.0,6.0,t,,Botafogo,Private room in rental unit,Private room,2,,,,,2,365,2,2,365,365,t,0,0,0,0,1,1,0,2024-09-22,2024-09-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.31
28277,28277,city scrape,A poucos passos da história do Rio,2017-04-14,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Catete,1.0,1.0,f,,Catete,Private room in rental unit,Private room,2,1.0,1.0,1.0,$250.00,2,365,2,2,365,365,t,5,23,48,323,5,5,0,2024-05-05,2024-11-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.63
28281,28281,city scrape,Quarto no posto 5 Copacabana. k,2020-06-24,Brazil,within an hour,100%,100%,f,Copacabana,6.0,6.0,t,,Copacabana,Private room in rental unit,Private room,2,2.0,1.0,1.0,$943.00,1,365,1,1,365,365,t,29,59,89,148,1,1,0,2024-11-17,2024-11-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,0,4,0,0.71
28282,28282,city scrape,Quarto casal,2024-02-18,,within an hour,100%,94%,f,Santa Teresa,2.0,4.0,t,,Santa Teresa,Private room in guesthouse,Private room,2,5.0,1.0,12.0,$117.00,1,45,1,1,45,45,t,25,42,55,234,1,1,0,2024-11-05,2024-11-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.56
28283,28283,city scrape,Quarto em pousada Ipanema,2022-02-22,,within a day,78%,58%,f,Ipanema,25.0,36.0,t,,Ipanema,Private room in home,Private room,4,1.0,1.0,2.0,$272.00,1,365,1,1,365,365,t,0,0,0,96,2,2,0,2024-03-11,2024-09-20,3.0,3.0,3.0,3.0,3.0,3.0,3.0,f,24,9,7,8,0.2
28287,28287,city scrape,Lupulapa Hostel,2023-07-03,"Rio de Janeiro, Brazil",within a day,90%,80%,f,Centro,1.0,1.0,t,"Rio de Janeiro, Brazil",Centro,Private room in guesthouse,Private room,16,5.0,4.0,11.0,$293.00,2,1125,2,2,1125,1125,t,26,56,79,169,1,1,0,2024-04-01,2024-04-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,0,1,0,0.11
28288,28288,previous scrape,Pousada & Restaurante do Recreio,2018-09-10,"State of Rio de Janeiro, Brazil",a few days or more,0%,0%,f,Recreio dos Bandeirantes,1.0,2.0,t,,Recreio dos Bandeirantes,Private room in bed and breakfast,Private room,2,,1.0,,,1,365,1,1,365,365,t,25,55,85,265,0,0,0,,,,,,,,,,f,1,0,1,0,
28289,28289,previous scrape,"Suíte com grande varanda, rede e bela vista",2016-08-31,"Rio de Janeiro, Brazil",a few days or more,6%,29%,f,Engenho Novo,1.0,1.0,t,"Rio de Janeiro, Brazil",Engenho Novo,Private room in rental unit,Private room,2,,1.0,,,1,7,1,1,7,7,t,13,43,63,63,6,6,0,2024-03-24,2024-04-09,5.0,5.0,5.0,5.0,5.0,4.83,5.0,f,1,0,1,0,0.64
28291,28291,city scrape,Quarto com escritório na praia,2021-10-26,,within a few hours,100%,39%,f,Leme,3.0,3.0,t,,Leme,Private room in rental unit,Private room,2,2.0,1.0,1.0,$250.00,2,31,2,2,31,31,t,11,41,65,245,1,1,0,2024-05-05,2024-05-05,5.0,4.0,5.0,5.0,5.0,5.0,5.0,f,3,1,2,0,0.13
28295,28295,city scrape,Purple Suíte Ipanema,2018-08-31,"State of Rio de Janeiro, Brazil",within an hour,100%,84%,f,Ipanema,2.0,2.0,t,,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,1.0,$274.00,3,60,2,5,60,60,t,3,11,30,111,12,12,3,2024-02-25,2024-12-23,5.0,5.0,4.92,4.92,5.0,5.0,5.0,f,1,0,1,0,1.17
28296,28296,city scrape,hostel coruja,2023-01-02,"Rio de Janeiro, Brazil",within a few hours,78%,97%,f,Centro,8.0,25.0,t,,Centro,Private room in home,Private room,2,2.0,1.0,1.0,$128.00,1,365,1,1,365,365,t,16,42,63,243,13,13,2,2024-02-25,2024-12-10,4.54,4.46,4.31,4.46,4.54,4.46,4.38,t,8,3,5,0,1.27
28310,28310,city scrape,Quarto no Flamengo,2023-12-14,"Rio de Janeiro, Brazil",within a day,70%,26%,f,Flamengo,1.0,2.0,t,"Rio de Janeiro, Brazil",Flamengo,Private room in rental unit,Private room,2,1.0,2.0,2.0,$70.00,1,7,1,1,7,7,t,6,6,6,6,3,3,1,2024-06-03,2024-11-28,5.0,5.0,4.67,5.0,5.0,5.0,5.0,f,1,0,1,0,0.43
28314,28314,city scrape,Quarto com cama de casal,2023-11-22,"Rio de Janeiro, Brazil",within a day,57%,54%,f,Recreio dos Bandeirantes,4.0,7.0,t,,Recreio dos Bandeirantes,Private room in home,Private room,2,1.5,1.0,1.0,$350.00,1,365,1,1,365,365,t,28,58,88,268,2,2,0,2024-09-16,2024-09-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,1,2,1,0.58
28315,28315,city scrape,Quarto em residência familiar - Botafogo / metrô,2016-05-07,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Botafogo,1.0,2.0,f,,Botafogo,Private room in rental unit,Private room,1,1.0,1.0,1.0,$307.00,4,31,4,4,31,31,t,2,5,31,119,9,9,2,2024-03-26,2024-12-18,5.0,4.89,5.0,4.89,4.89,5.0,5.0,f,1,0,1,0,0.97
28336,28336,city scrape,O melhor de Copacabana,2018-07-26,"Rio de Janeiro, Brazil",within an hour,100%,97%,t,Copacabana,2.0,2.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$200.00,1,365,1,1,365,365,t,11,11,11,11,71,71,1,2024-03-10,2024-12-14,4.93,4.89,4.93,4.93,4.93,4.97,4.87,f,2,1,1,0,7.24
28342,28342,city scrape,Suíte Famíliar - Bells Beach,2023-06-26,"State of Rio de Janeiro, Brazil",within a day,64%,94%,f,Recreio dos Bandeirantes,6.0,8.0,t,,Recreio dos Bandeirantes,Private room in bed and breakfast,Private room,3,2.0,1.0,2.0,$401.00,1,365,1,1,365,365,t,24,54,79,323,0,0,0,,,,,,,,,,t,6,0,6,0,
28343,28343,previous scrape,Suíte casal - El-Salvador,2023-06-26,"State of Rio de Janeiro, Brazil",within a day,64%,94%,f,Recreio dos Bandeirantes,6.0,8.0,t,,Recreio dos Bandeirantes,Private room in bed and breakfast,Private room,2,,,,,1,365,1,1,365,365,t,0,0,0,0,2,2,1,2024-10-27,2024-12-01,4.0,4.0,4.5,4.5,4.5,5.0,4.0,t,6,0,6,0,0.95
28346,28346,city scrape,Quarto com vista mar lateral c 20,2022-08-05,,within a day,80%,83%,f,Recreio dos Bandeirantes,7.0,7.0,t,,Recreio dos Bandeirantes,Private room in home,Private room,4,1.0,1.0,3.0,$223.00,2,365,2,2,365,365,t,22,52,79,169,0,0,0,,,,,,,,,,f,7,3,4,0,
28350,28350,city scrape,Quarto particular acolhedor.,2023-10-10,,within an hour,96%,78%,t,Centro,2.0,2.0,t,,Centro,Private room in rental unit,Private room,3,1.0,1.0,2.0,$571.00,2,365,1,2,365,365,t,26,56,82,357,9,9,0,2024-03-10,2024-11-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.92
28360,28360,previous scrape,Alugo quarto mensal no Recreio,2024-02-04,,,,,f,Recreio dos Bandeirantes,1.0,1.0,f,,Recreio dos Bandeirantes,Private room in rental unit,Private room,1,,1.0,,,1,365,1,1,365,365,t,29,59,89,269,0,0,0,,,,,,,,,,f,1,0,1,0,
28366,28366,city scrape,Quarto Feminino c/ banheiro - Praia Flamengo,2017-09-12,"State of Rio de Janeiro, Brazil",within an hour,100%,88%,f,Flamengo,2.0,4.0,t,,Flamengo,Private room in rental unit,Private room,1,1.0,1.0,1.0,$165.00,4,20,4,4,20,20,t,12,42,64,244,2,2,0,2024-10-16,2024-11-17,5.0,4.5,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.82
28367,28367,previous scrape,Torre com vista para o mar,2021-07-30,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Vidigal,2.0,2.0,t,,Vidigal,Private room in tower,Private room,2,,,,,1,365,1,1,365,365,t,0,0,0,0,4,4,0,2024-05-06,2024-07-21,5.0,4.75,4.75,5.0,5.0,5.0,5.0,t,2,0,2,0,0.51
28370,28370,city scrape,Cuarto en la playa - 3 personas-grumari,2024-02-22,"Rio de Janeiro, Brazil",within a day,100%,80%,,Recreio dos Bandeirantes,8.0,8.0,t,,Recreio dos Bandeirantes,Private room in home,Private room,2,1.0,,6.0,$430.00,2,365,2,2,365,365,t,25,55,85,265,0,0,0,,,,,,,,,,f,3,2,1,0,
28373,28373,previous scrape,hostel curuja,2023-01-02,"Rio de Janeiro, Brazil",within a few hours,78%,97%,f,Centro,8.0,25.0,t,,Centro,Private room in home,Private room,2,,1.0,,,1,365,1,1,365,365,t,3,28,46,218,21,21,3,2024-04-07,2024-12-09,4.43,4.24,4.52,4.52,4.52,4.67,4.57,t,8,3,5,0,2.37
28381,28381,previous scrape,Suíte com vista.,2024-01-16,"Rio de Janeiro, Brazil",a few days or more,0%,60%,f,Santa Teresa,1.0,1.0,f,,Santa Teresa,Private room in rental unit,Private room,3,,,,,1,365,1,1,365,365,,0,0,0,0,0,0,0,,,,,,,,,,f,1,0,1,0,
28382,28382,city scrape,Quarto espaçoso com ventilador,2013-03-17,"Rio de Janeiro, Brazil",within an hour,100%,96%,t,Glória,7.0,10.0,t,,Glória,Private room in home,Private room,2,1.5,1.0,2.0,$127.00,3,20,3,3,20,20,t,6,6,6,6,5,5,0,2024-04-15,2024-09-22,4.8,4.6,4.8,4.8,4.8,4.6,4.8,f,6,1,5,0,0.58
28396,28396,previous scrape,Suíte em cobertura deslumbrante,2015-01-04,"Rio de Janeiro, Brazil",a few days or more,33%,0%,f,Recreio dos Bandeirantes,1.0,1.0,t,,Recreio dos Bandeirantes,Private room in rental unit,Private room,2,,1.0,,,1,30,1,1,30,30,t,28,58,88,363,0,0,0,,,,,,,,,,f,1,0,1,0,
28398,28398,city scrape,Quarto em apartamento p-casal prox.UERJ Maracanã,2020-10-19,"Rio de Janeiro, Brazil",a few days or more,30%,55%,f,Maracanã,2.0,2.0,t,,Grajaú,Private room in rental unit,Private room,2,2.0,1.0,1.0,$65.00,2,90,2,2,90,90,t,0,0,0,270,3,3,1,2024-09-24,2024-12-11,5.0,5.0,4.33,5.0,5.0,4.67,5.0,f,2,0,2,0,0.95
28402,28402,city scrape,Quarto para alugar em Copacabana,2024-01-06,"Rio de Janeiro, Brazil",a few days or more,0%,11%,f,Copacabana,1.0,1.0,t,,Copacabana,Private room in rental unit,Private room,1,1.0,1.0,1.0,$80.00,4,365,4,4,365,365,t,15,45,66,246,0,0,0,,,,,,,,,,f,1,0,1,0,
28407,28407,city scrape,Suíte a beira-mar em Copa/Leme,2016-07-01,"Rio de Janeiro, Brazil",within a day,82%,68%,t,Leme,3.0,3.0,t,,Copacabana,Private room in rental unit,Private room,1,3.0,1.0,1.0,$400.00,1,1125,1,1,1125,1125,t,22,52,76,255,17,17,2,2024-03-17,2024-12-11,4.82,4.82,4.71,4.94,4.94,5.0,4.88,f,3,2,1,0,1.78
28412,28412,city scrape,"Alugo 1 quarto em ap. com conforto, bem localizado",2024-03-04,,within an hour,100%,65%,t,Barra da Tijuca,2.0,2.0,t,,Barra da Tijuca,Private room in rental unit,Private room,2,1.0,1.0,1.0,$700.00,1,7,1,1,7,7,t,25,55,85,360,8,8,1,2024-03-10,2024-12-03,5.0,5.0,4.75,5.0,5.0,5.0,4.88,f,2,0,2,0,0.82
28417,28417,previous scrape,Hotel Nacional - RJ,2021-03-24,,within an hour,100%,100%,f,São Conrado,1.0,1.0,t,,Vidigal,Room in hotel,Private room,4,,1.0,,,3,7,3,3,7,7,t,4,29,59,334,0,0,0,,,,,,,,,,t,1,0,1,0,
28421,28421,city scrape,Quarto  aconchegante  reservado.,2024-02-25,,a few days or more,40%,17%,f,Vidigal,3.0,3.0,t,,Vidigal,Private room in home,Private room,2,1.0,1.0,1.0,$100.00,1,365,1,1,365,365,t,26,56,80,260,0,0,0,,,,,,,,,,f,2,0,2,0,
28424,28424,city scrape,Quarto em Copacabana / Posto 5,2016-06-15,"Rio de Janeiro, Brazil",within a few hours,88%,33%,f,Copacabana,1.0,3.0,f,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$631.00,1,365,1,1,365,365,t,24,54,77,256,1,1,0,2024-05-05,2024-05-05,5.0,5.0,4.0,5.0,5.0,5.0,4.0,f,1,0,1,0,0.13
28430,28430,city scrape,Quarto a 200m da praia de Copacabana,2019-03-17,"Rio de Janeiro, Brazil",within an hour,100%,89%,t,Copacabana,4.0,4.0,t,,Copacabana,Private room in rental unit,Private room,3,1.0,1.0,1.0,$334.00,1,10,1,4,10,10,t,25,55,71,251,55,55,5,2024-03-30,2024-12-23,4.95,4.85,4.91,4.95,4.95,4.91,4.89,f,3,0,3,0,6.02
28434,28434,city scrape,Quarto em Laranjeiras - R. Alice,2024-01-18,,a few days or more,30%,16%,f,Laranjeiras,2.0,2.0,t,,Santa Teresa,Private room in home,Private room,3,3.0,1.0,2.0,$200.00,1,365,1,1,365,365,t,23,53,76,256,2,2,0,2024-03-30,2024-04-22,4.5,4.5,4.0,5.0,5.0,5.0,4.5,f,2,0,2,0,0.22
28438,28438,city scrape,Quarto  Raridade 4 min da Praia  de Copacabana,2020-07-18,"State of Rio de Janeiro, Brazil",within an hour,100%,82%,t,Copacabana,5.0,6.0,t,,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$511.00,2,365,2,10,365,365,t,11,41,71,346,18,18,4,2024-03-29,2024-12-26,4.94,4.94,4.83,4.89,4.94,5.0,4.83,f,5,0,5,0,1.96
28442,28442,city scrape,"Quarto  confortável,  descansar.",2024-02-25,,a few days or more,40%,17%,f,Vidigal,3.0,3.0,t,,Vidigal,Private room in home,Private room,2,1.0,1.0,1.0,$96.00,1,365,1,1,365,365,t,25,55,85,265,0,0,0,,,,,,,,,,f,2,0,2,0,
28445,28445,city scrape,Quarto Botafogo vista Praia (apto compartilhado),2014-12-12,"Rio de Janeiro, Brazil",within a few hours,100%,97%,t,Botafogo,1.0,1.0,t,"Rio de Janeiro, Brazil",Botafogo,Private room in rental unit,Private room,2,0.5,1.0,1.0,$429.00,1,5,1,1,5,5,t,0,16,37,37,61,61,8,2024-03-05,2024-12-20,4.97,5.0,4.97,5.0,5.0,4.97,4.97,f,1,0,1,0,6.14
28452,28452,previous scrape,Rio Centro Stay,2016-07-19,"Rio de Janeiro, Brazil",within a few hours,86%,71%,,Barra da Tijuca,26.0,64.0,t,"Rio de Janeiro, Brazil",Jacarepaguá,Room in hotel,Private room,3,,1.0,,,1,365,1,5,365,365,t,22,52,82,352,5,5,0,2024-06-04,2024-10-22,4.8,4.4,4.8,4.6,4.4,4.8,4.6,f,12,10,2,0,0.72
28453,28453,city scrape,"Quarto, com vista espetacular",2017-12-03,"Rio de Janeiro, Brazil",within an hour,100%,93%,t,Glória,1.0,1.0,t,,Glória,Private room in rental unit,Private room,2,1.0,1.0,2.0,$158.00,1,365,1,1,365,365,t,24,54,79,325,11,11,0,2024-04-07,2024-11-20,5.0,5.0,5.0,4.91,5.0,4.91,5.0,f,1,0,1,0,1.25
28456,28456,city scrape,Quarto em Copacabana: Aconchego e bem localizado,2023-11-19,"São Paulo, Brazil",within a few hours,100%,63%,f,Copacabana,3.0,3.0,t,,Copacabana,Private room in condo,Private room,2,1.0,1.0,1.0,$304.00,1,30,1,1,30,30,t,6,10,14,79,0,0,0,,,,,,,,,,f,2,0,2,0,
28460,28460,previous scrape,Quarto privado no apto do Thales,2018-12-03,"Rio de Janeiro, Brazil",,,92%,,Copacabana,3.0,3.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,,1.0,,,3,1125,3,3,1125,1125,t,0,0,0,0,8,8,0,2024-03-20,2024-06-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.85
28465,28465,city scrape,Ipanema cute double bedroom,2013-05-17,"Rio de Janeiro, Brazil",within an hour,100%,71%,t,Ipanema,2.0,2.0,t,,Ipanema,Private room in rental unit,Private room,2,0.5,1.0,1.0,$250.00,3,12,3,3,12,12,t,7,16,35,35,7,7,0,2024-05-26,2024-11-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.97
28470,28470,city scrape,Apto Mobiliado próx Aeroporto,2024-03-06,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Moneró,2.0,3.0,t,,Jardim Guanabara,Private room in rental unit,Private room,2,2.0,1.0,1.0,$260.00,1,365,1,1,365,365,t,24,54,84,264,0,0,0,,,,,,,,,,f,1,0,1,0,
28476,28476,city scrape,Quarto perto do H.São Francisco,2014-03-31,"Rio de Janeiro, Brazil",within an hour,100%,67%,t,Tijuca,4.0,5.0,t,,Tijuca,Private room in rental unit,Private room,3,0.5,1.0,1.0,$70.00,1,29,1,1,29,29,t,0,0,18,198,1,1,0,2024-05-05,2024-05-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,1,3,0,0.13
28483,28483,previous scrape,Ipanema Rj,2017-11-04,"Rio de Janeiro, Brazil",within a few hours,88%,77%,f,Copacabana,2.0,3.0,t,,Copacabana,Room in hotel,Private room,2,,,,,4,1125,4,4,1125,1125,t,30,60,90,119,2,2,0,2024-08-16,2024-09-18,1.0,1.0,1.5,1.5,1.5,2.5,1.5,f,2,0,2,0,0.44
28487,28487,previous scrape,vista livre,2019-12-14,"Rio de Janeiro, Brazil",within an hour,100%,40%,f,Santa Teresa,3.0,3.0,t,,Santa Teresa,Private room in guesthouse,Private room,2,,1.0,,,1,10,1,1,10,10,t,29,59,89,269,1,1,0,2024-04-01,2024-04-01,4.0,4.0,5.0,5.0,5.0,5.0,4.0,f,3,0,3,0,0.11
28490,28490,city scrape,Quarto em Barra  da Tijuca,2024-03-06,"Rio de Janeiro, Brazil",within an hour,90%,82%,f,Camorim,1.0,2.0,t,"Rio de Janeiro, Brazil",Camorim,Private room in rental unit,Private room,2,1.0,1.0,1.0,$493.00,1,365,1,1,365,365,t,14,44,74,108,4,4,0,2024-04-18,2024-09-21,5.0,5.0,5.0,5.0,5.0,5.0,4.75,f,1,0,1,0,0.47
