,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
841,841,city scrape,On the beach,2013-10-08,"São Paulo, Brazil",within a day,100%,71%,f,Leblon,1.0,3.0,t,"Rio de Janeiro, Brazil",Leblon,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"$2,000.00",2,1125,1,2,1125,1125,t,10,39,62,337,16,2,0,2015-01-05,2024-02-05,4.94,4.94,4.88,5.0,4.94,5.0,4.75,f,1,1,0,0,0.13
882,882,city scrape,TRIPLEX IPA PENTHOUSE WITH 180ºVIEW,2013-06-11,"London, United Kingdom",within a day,90%,60%,t,Ipanema,3.0,13.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire loft,Entire home/apt,6,2.5,4.0,4.0,"$3,939.00",2,28,2,5,28,28,t,5,5,34,124,161,21,0,2017-05-09,2024-11-25,4.86,4.84,4.77,4.93,4.93,4.96,4.78,f,1,1,0,0,1.73
888,888,city scrape,Private room in Ipanema,2011-09-07,"Rio de Janeiro, Brazil",within a day,50%,83%,f,Ipanema,4.0,9.0,t,,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,1.0,$500.00,2,170,2,2,170,170,t,5,11,17,23,11,1,0,2016-01-02,2024-09-23,4.55,4.45,4.36,4.36,4.55,5.0,4.45,f,2,0,2,0,0.1
892,892,city scrape,Art/activist Retreat Guesthouse +WaterfallSaltPool,2012-01-21,"Rio de Janeiro, Brazil",within a day,100%,0%,f,Santa Teresa,1.0,2.0,t,"Rio, Rio de Janeiro, Brazil",Santa Teresa,Entire guesthouse,Entire home/apt,6,2.0,2.0,4.0,$227.00,2,15,2,2,15,15,t,0,0,0,64,135,2,0,2014-07-09,2024-02-26,4.56,4.62,4.54,4.8,4.79,4.83,4.55,f,1,1,0,0,1.06
899,899,city scrape,IPANEMA - 100 MT. FROM BEACH,2014-01-16,"Rio de Janeiro, Brazil",within a day,100%,0%,f,Ipanema,1.0,1.0,t,"Rio, Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"$10,000.00",3,1125,3,3,1125,1125,t,30,60,78,299,163,7,0,2015-01-28,2024-02-20,4.64,4.79,4.75,4.89,4.89,4.95,4.65,f,1,1,0,0,1.35
925,925,city scrape,Penthouse at Copacabana Beach,2014-01-25,"Ubatuba, Brazil",within a day,100%,71%,t,Copacabana,4.0,4.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.5,3.0,3.0,"$1,500.00",5,30,5,5,30,30,t,0,0,0,40,88,5,0,2014-02-28,2024-04-13,4.86,4.89,4.76,4.95,4.99,4.94,4.78,f,1,1,0,0,0.67
926,926,previous scrape,Flat Cama de Casal Vista Pedr Gavea,2013-10-04,"Rio de Janeiro, Brazil",within a day,92%,66%,f,Barra da Tijuca,4.0,5.0,t,"Rio, Rio de Janeiro, Brazil",Barra da Tijuca,Entire rental unit,Entire home/apt,2,,1.0,,,2,1125,1,2,1125,1125,t,9,16,24,299,16,9,1,2021-12-30,2024-12-02,4.44,4.38,4.56,4.69,4.31,4.94,4.44,f,3,3,0,0,0.44
971,971,city scrape,"Leblon top, pool, great view, neat",2014-04-24,"Rio, Brazil",within a day,100%,50%,t,Leblon,2.0,2.0,t,"Rio, Rio de Janeiro, Brazil",Leblon,Entire rental unit,Entire home/apt,4,2.5,2.0,2.0,"$2,000.00",3,120,3,32,120,120,t,2,2,2,32,61,2,0,2014-06-29,2024-03-17,4.93,4.93,4.79,4.97,4.92,4.95,4.79,f,2,1,1,0,0.48
973,973,city scrape,COPACABANA BEACH,2014-01-30,"Rio de Janeiro, Brazil",within a day,55%,70%,f,Ipanema,59.0,164.0,t,"Rio, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"$1,166.00",4,1125,4,4,1125,1125,t,20,50,80,155,88,9,1,2014-06-22,2024-12-08,4.66,4.78,4.56,4.77,4.66,4.93,4.65,t,12,12,0,0,0.69
974,974,previous scrape,RIODEJANEIRO RJ COPACABANA ARTDECO,2014-01-30,"Rio de Janeiro, Brazil",within a day,55%,70%,f,Ipanema,59.0,164.0,t,"Rio, Rio de Janeiro, Brazil",Leme,Entire rental unit,Entire home/apt,5,,2.0,,,2,1125,2,2,1125,1125,t,0,0,0,0,38,0,0,2014-06-18,2021-06-04,4.53,4.71,4.29,4.92,4.84,4.92,4.34,f,12,12,0,0,0.3
978,978,city scrape,Luxury family apartment close to the beach!,2014-01-25,"Enniskerry, Ireland",within a day,100%,29%,f,,1.0,1.0,t,"Rio, Rio de Janeiro, Brazil",Barra da Tijuca,Entire condo,Entire home/apt,8,3.5,3.0,6.0,$900.00,4,30,4,4,30,30,t,1,1,1,271,22,1,0,2014-06-25,2024-09-17,4.91,5.0,4.82,4.95,4.91,5.0,4.77,f,1,1,0,0,0.17
995,995,city scrape,wonderful view in Leblon,2013-08-27,"Rio de Janeiro, Brazil",within a day,66%,5%,f,Leblon,6.0,11.0,t,,Leblon,Entire rental unit,Entire home/apt,4,1.0,1.0,5.0,"$1,000.00",1,1125,1,1,1125,1125,t,16,46,65,340,0,0,0,,,,,,,,,,f,5,5,0,0,
1008,1008,city scrape,Carnaval no Rio. Temos vagas para 2 pessoas,2014-02-03,"Rio, Brazil",within a day,100%,100%,f,Vila Isabel,1.0,3.0,t,"Rio de Janeiro, Brazil",Vila Isabel,Private room in condo,Private room,2,1.5,1.0,1.0,$180.00,1,1125,1,1,1125,1125,t,21,51,81,356,17,0,0,2014-06-20,2023-02-21,4.82,4.82,4.65,4.94,4.94,4.71,4.63,f,1,0,1,0,0.13
1016,1016,city scrape,Charming apartment at Botafogo,2013-11-04,"Rio, Brazil",within a day,57%,25%,f,,1.0,2.0,t,"Rio, Rio de Janeiro, Brazil",Botafogo,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$800.00,2,10,2,4,10,10,t,27,33,44,319,9,1,0,2016-08-06,2024-11-18,4.67,4.89,4.33,4.78,5.0,4.78,4.56,f,1,1,0,0,0.09
1038,1038,city scrape,Quarto / Santa Teresa,2014-02-18,"Rio de Janeiro, Brazil",within a day,100%,,f,,1.0,1.0,t,"Rio de Janeiro, Brazil",Santa Teresa,Private room in rental unit,Private room,2,1.5,2.0,3.0,$240.00,3,1125,3,3,1125,1125,t,25,55,80,355,0,0,0,,,,,,,,,,f,1,0,1,0,
1046,1046,city scrape,Apartamento próximo ao Maracanã,2012-10-04,"Norwich, United Kingdom",within a day,100%,0%,f,Lins de Vasconcelos,1.0,1.0,t,,Lins de Vasconcelos,Entire condo,Entire home/apt,4,1.0,2.0,3.0,$130.00,15,1125,15,15,1125,1125,t,0,0,0,125,3,1,0,2015-04-12,2024-01-25,4.33,4.0,4.67,4.33,5.0,3.33,4.33,f,1,1,0,0,0.03
1062,1062,city scrape,Cozy apartment in the heart of Botafogo,2014-02-09,"Rio de Janeiro, Brazil",within a day,100%,88%,t,,1.0,1.0,f,,Botafogo,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$500.00,2,180,2,5,180,180,t,0,0,15,80,6,6,0,2024-05-05,2024-11-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.76
1088,1088,city scrape,"Estúdio iluminado - bem ventilado, calmo, limpo!",2013-12-28,"Rio, Brazil",within a day,100%,55%,f,,1.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,0.0,2.0,$680.00,4,89,4,4,89,89,t,22,52,72,347,10,3,0,2014-06-21,2024-11-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.08
1097,1097,city scrape,Quarto no Pulmão de Copacabana,2014-02-12,"Rio de Janeiro, Brazil",within a day,100%,90%,t,,2.0,2.0,t,"Rio, Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,2.0,$286.00,4,30,4,4,30,30,t,22,47,70,250,39,15,1,2019-01-01,2024-12-06,5.0,5.0,5.0,4.9,4.95,4.92,4.92,f,2,0,2,0,0.53
1098,1098,city scrape,Carnaval in Copacabana!,2014-02-07,"Rio, Brazil",within a day,50%,0%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,5,3.0,2.0,3.0,"$1,686.00",4,365,4,4,365,365,t,26,56,81,356,6,0,0,2015-01-03,2019-01-01,5.0,5.0,5.0,5.0,4.67,5.0,5.0,f,1,1,0,0,0.05
1102,1102,city scrape,"Na Dias Ferreira, coração do Leblon",2013-08-09,"Rio de Janeiro, Brazil",within a day,90%,75%,f,Leblon,1.0,8.0,t,,Leblon,Entire loft,Entire home/apt,4,2.5,2.0,2.0,"$1,557.00",2,1125,2,7,1125,1125,t,20,50,62,62,10,0,0,2016-09-18,2020-01-20,4.9,5.0,4.8,4.89,4.7,5.0,4.67,f,1,1,0,0,0.1
1105,1105,city scrape,Apto conjugado proximo ao metro Flamengo,2014-02-22,"Rio, Brazil",within a day,57%,29%,f,Flamengo,1.0,1.0,t,"Rio, Rio de Janeiro, Brazil",Flamengo,Entire rental unit,Entire home/apt,4,1.0,1.0,4.0,$146.00,3,90,3,3,90,90,t,0,0,4,268,13,5,0,2014-06-14,2024-04-21,4.77,4.62,4.69,4.75,4.85,4.67,4.75,f,1,1,0,0,0.1
1108,1108,city scrape,"Copacabana, quadra  da praia. Você vai amar! Vem!",2014-02-23,,within a day,70%,40%,f,Copacabana,3.0,3.0,t,"Rio, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$260.00,6,1125,3,6,1125,1125,t,14,42,64,322,47,5,0,2014-06-19,2024-04-29,4.72,4.81,4.74,4.87,4.74,4.98,4.78,f,3,3,0,0,0.37
1114,1114,city scrape,Praça São Salvador central sossego,2014-03-08,"Rio, Brazil",within a day,90%,33%,f,Laranjeiras,2.0,2.0,t,"Rio, Rio de Janeiro, Brazil",Laranjeiras,Entire rental unit,Entire home/apt,5,4.0,3.0,5.0,$500.00,2,15,2,2,15,15,t,1,1,1,1,9,0,0,2014-06-30,2017-02-28,4.67,5.0,5.0,4.78,4.89,4.89,4.67,f,2,1,1,0,0.07
1153,1153,city scrape,Happy new year!Copacabana beach 3 bedroom!,2014-02-27,"Rio de Janeiro, Brazil",within a day,80%,67%,f,Copacabana,5.0,7.0,t,"Rio, Rio de Janeiro, Brazil",Lagoa,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,"$1,081.00",4,30,3,3,30,30,t,20,50,70,70,4,0,0,2014-07-18,2023-11-05,4.0,4.25,4.75,3.75,4.0,5.0,4.0,f,5,1,4,0,0.03
1155,1155,city scrape,COMFORT IN TIJUCA FOR THE OLYMPICS,2014-03-13,"Rio de Janeiro, Brazil",within a day,100%,,f,Tijuca,1.0,1.0,t,"Rio de Janeiro, Brazil",Tijuca,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,$944.00,6,60,6,6,60,60,t,26,56,80,355,0,0,0,,,,,,,,,,f,1,1,0,0,
1157,1157,previous scrape,Copacabana flat close to the beach,2013-02-11,"Seevetal, Germany",within a day,75%,13%,f,Leme,4.0,4.0,f,"Rio, Rio de Janeiro, Brazil",Leme,Entire rental unit,Entire home/apt,4,,2.0,,,2,1125,2,2,1125,1125,,0,0,0,0,0,0,0,,,,,,,,,,f,4,4,0,0,
1163,1163,city scrape,Grajaú área nobre,2014-03-15,"Rio, Brazil",within a day,100%,0%,f,,1.0,1.0,f,"Rio, Rio de Janeiro, Brazil",Grajaú,Private room in rental unit,Private room,2,1.0,1.0,1.0,$150.00,6,30,6,6,30,30,t,22,52,82,357,0,0,0,,,,,,,,,,f,1,0,1,0,
1171,1171,city scrape,Three Bedroom Apartment in Leblon,2011-11-21,"Rio de Janeiro, Brazil",within a day,64%,33%,f,Ipanema,3.0,8.0,t,"Rio, Rio de Janeiro, Brazil",Leblon,Entire rental unit,Entire home/apt,7,2.0,3.0,6.0,$786.00,7,1125,2,7,1125,1125,t,3,4,4,182,45,5,0,2014-06-19,2024-07-28,4.58,4.64,4.67,4.76,4.86,4.93,4.64,f,2,2,0,0,0.35
1178,1178,city scrape,Leblon  Penthouse  Ocean View 240  Mt   240 mega,2013-08-31,"Milan, Italy",within a day,100%,,f,,1.0,11.0,t,"Rio de Janeiro, Brazil",Leblon,Entire rental unit,Entire home/apt,7,3.5,4.0,6.0,"$10,000.00",7,1125,7,7,1125,1125,t,29,59,89,89,31,0,0,2018-12-31,2022-05-08,4.84,4.9,4.77,4.97,4.94,5.0,4.74,f,1,1,0,0,0.42
1184,1184,city scrape,"Quarto aconchegante e espaçoso, metrô, Copacabana!",2014-02-27,"Rio de Janeiro, Brazil",within a day,80%,67%,f,Copacabana,5.0,7.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,2.0,$240.00,1,45,1,1,45,45,t,19,49,51,51,0,0,0,,,,,,,,,,f,5,1,4,0,
1190,1190,city scrape,Confortable Apartment in Gloria,2014-03-04,"Rio de Janeiro, Brazil",within a day,100%,,f,Glória,1.0,1.0,t,"Rio de Janeiro, Brazil",Glória,Entire rental unit,Entire home/apt,4,1.0,2.0,5.0,$492.00,14,365,6,14,365,365,t,0,0,0,271,3,0,0,2015-01-02,2016-07-07,4.67,5.0,4.67,5.0,5.0,4.67,4.67,f,1,1,0,0,0.02
1193,1193,city scrape,Apt in the heart of Santa Teresa!,2014-03-06,"Rio, Brazil",within a day,50%,40%,f,Santa Teresa,2.0,10.0,t,"Santa Tereza, Rio de Janeiro, Brazil",Santa Teresa,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,"$1,500.00",4,30,4,4,1125,1125,t,24,54,84,359,3,0,0,2016-08-20,2023-02-22,5.0,5.0,5.0,5.0,5.0,4.67,5.0,f,2,1,1,0,0.03
1200,1200,city scrape,Leblon apartment - newly renovated,2014-03-18,"Rio, Brazil",within a day,100%,25%,f,Leblon,2.0,2.0,t,,Leblon,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$475.00,1,1125,1,1,1125,1125,t,0,0,0,176,1,0,0,2015-02-18,2015-02-18,4.0,5.0,5.0,5.0,5.0,5.0,4.0,f,1,1,0,0,0.01
1205,1205,city scrape,Apartamento ponto seguro e nobre de Ipanema,2014-03-19,"Rio de Janeiro, Brazil",within a day,90%,56%,f,Ipanema,1.0,2.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,$810.00,5,1125,5,5,1125,1125,t,24,54,79,168,1,1,0,2024-11-18,2024-11-18,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,1,1,0,0,0.73
1207,1207,city scrape,"Aconchegante, apto completo e perto do metrô",2014-02-21,"Rio de Janeiro, Brazil",within a day,100%,50%,f,Botafogo,1.0,1.0,t,,Botafogo,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$230.00,3,1125,3,3,1125,1125,t,19,49,68,343,33,2,0,2017-02-28,2024-09-24,4.85,4.82,4.76,4.91,4.94,4.94,4.61,f,1,1,0,0,0.35
1214,1214,city scrape,Conforto na zona sul do Rio.,2014-03-07,"Rio, Brazil",within a day,100%,0%,f,,1.0,1.0,f,"Rio, Rio de Janeiro, Brazil",Flamengo,Entire rental unit,Entire home/apt,2,2.0,1.0,2.0,$300.00,2,1125,2,2,1125,1125,t,1,31,50,325,2,0,0,2014-07-07,2014-07-13,4.0,4.5,5.0,4.5,5.0,5.0,4.0,f,1,1,0,0,0.02
1225,1225,city scrape,apartamento ipanema,2014-03-19,"Rio de Janeiro, Brazil",within a day,100%,100%,f,,1.0,2.0,t,,Ipanema,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,"$1,254.00",7,30,7,7,1125,1125,t,21,51,72,347,12,1,0,2016-01-05,2024-01-03,4.92,4.92,4.67,4.67,5.0,5.0,4.75,t,1,1,0,0,0.11
1231,1231,city scrape,Apto totalmente novo em Ipanema,2013-04-26,,within a day,100%,50%,f,Ipanema,1.0,1.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,4,3.0,2.0,2.0,"$2,200.00",1,1125,1,1,1125,1125,t,24,54,81,356,19,1,0,2014-07-15,2024-02-13,4.95,4.79,5.0,4.89,5.0,5.0,4.68,f,1,1,0,0,0.15
1234,1234,city scrape,Refurbished one bedroom Copacabana 3 min from the beach,2013-05-03,"Rio de Janeiro, Brazil",within a day,71%,71%,f,Copacabana,4.0,10.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$220.00,4,1125,4,4,1125,1125,t,0,14,18,18,25,1,0,2014-04-24,2024-01-05,4.28,4.6,3.92,4.44,4.48,4.84,4.24,f,4,4,0,0,0.19
1267,1267,city scrape,Copacabana - 150m to the beach,2013-07-02,"Rio, Brazil",within a day,75%,38%,f,,1.0,2.0,t,"Rio, Rio de Janeiro, Brazil",Leme,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$674.00,2,365,2,6,365,365,t,2,22,47,322,29,6,0,2014-06-25,2024-11-20,4.79,4.79,4.66,4.86,4.9,4.83,4.66,f,1,1,0,0,0.23
1276,1276,city scrape,"Tranquilo, confortável no melhor ponto de Botafogo",2014-03-30,"Rio de Janeiro, Brazil",within a day,100%,50%,f,Botafogo,1.0,4.0,t,"Rio, Rio de Janeiro, Brazil",Botafogo,Entire rental unit,Entire home/apt,6,3.0,4.0,4.0,"$3,000.00",5,730,5,5,730,730,t,29,56,80,170,1,0,0,2016-08-24,2016-08-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.01
1278,1278,city scrape,Nice Apartment in Copacabana,2014-03-28,"Rio de Janeiro, Brazil",within a day,74%,45%,t,Copacabana,8.0,13.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,3,1.0,0.0,2.0,$642.00,3,31,2,3,31,31,t,5,15,30,274,321,25,2,2014-06-24,2024-12-08,4.81,4.85,4.66,4.93,4.91,4.96,4.79,f,5,5,0,0,2.51
1285,1285,city scrape,"Apto em Copacabana, Posto 2, Metrô Arcoverde",2012-10-09,"Rio de Janeiro, Brazil",within a day,67%,67%,f,Copacabana,1.0,1.0,f,"Rio, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$650.00,2,15,2,2,15,15,t,16,46,70,341,20,3,0,2014-07-15,2024-09-22,5.0,5.0,5.0,5.0,5.0,4.9,4.7,f,1,1,0,0,0.16
1289,1289,city scrape,2 rooms with resort feel.,2014-04-12,Brazil,within a day,100%,,f,Catete,1.0,1.0,t,"Rio de Janeiro, Brazil",Catete,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"$2,000.00",5,5,1,5,5,5,t,0,3,32,32,9,0,0,2016-06-22,2020-03-01,5.0,4.78,4.56,5.0,5.0,5.0,4.56,f,1,1,0,0,0.09
1290,1290,city scrape,One Bedroom Apartment in Copacabana,2014-03-28,"Rio de Janeiro, Brazil",within a day,74%,45%,t,Copacabana,8.0,13.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$883.00,3,30,1,3,30,30,t,1,7,31,255,301,37,3,2014-06-21,2024-12-11,4.79,4.86,4.7,4.92,4.88,4.94,4.84,f,5,5,0,0,2.35
1298,1298,city scrape,COPACABANA Réveillon Carnaval Temporada,2014-04-12,"Rio, Brazil",within a day,100%,38%,f,,2.0,4.0,t,"Rio, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,8,2.0,3.0,5.0,"$1,900.00",3,1125,3,3,1125,1125,t,24,54,75,350,12,1,0,2014-06-21,2024-02-14,4.92,5.0,4.75,5.0,4.67,5.0,4.75,f,1,1,0,0,0.09
1299,1299,city scrape,Copacabana - I bedroom apartment.,2013-07-10,"London, United Kingdom",within a day,100%,58%,f,Copacabana,1.0,1.0,t,"Rio, Rio de Janeiro, Brazil",Copacabana,Entire condo,Entire home/apt,4,1.5,1.0,2.0,$519.00,3,1125,3,3,1125,1125,t,8,37,63,329,64,0,0,2014-06-18,2023-10-15,4.8,4.86,4.68,4.86,4.94,4.75,4.76,f,1,1,0,0,0.5
1300,1300,city scrape,Apto 50m2 1/4 temporada Lapa wifi mobiliado,2014-04-13,Brazil,within a day,90%,70%,f,Botafogo,2.0,2.0,t,"Rio de Janeiro, Brazil",Centro,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,$357.00,4,180,4,4,180,180,t,29,59,89,89,0,0,0,,,,,,,,,,f,2,2,0,0,
1307,1307,city scrape,O charme de Laranjeiras,2014-03-01,"State of Rio de Janeiro, Brazil",within a day,50%,0%,f,Laranjeiras,1.0,1.0,f,,Laranjeiras,Private room in rental unit,Private room,4,1.0,1.0,1.0,$400.00,1,30,1,1,30,30,t,0,24,49,324,3,0,0,2018-02-14,2018-08-08,5.0,5.0,4.33,5.0,5.0,5.0,4.67,f,1,0,1,0,0.04
1309,1309,city scrape,rio barra beach residense  great,2014-04-01,"Rio, Brazil",within a day,83%,92%,f,Barra da Tijuca,2.0,3.0,t,"Barra da Tijuca, Rio de Janeiro, Brazil",Barra da Tijuca,Entire rental unit,Entire home/apt,6,3.0,3.0,5.0,"$1,393.00",3,15,3,3,15,15,t,9,35,58,333,15,4,0,2016-08-14,2024-09-24,4.93,5.0,4.93,5.0,5.0,5.0,4.93,f,2,1,1,0,0.15
1334,1334,city scrape,Apartamento  frente ao mar-  Barra da Tijuca-,2014-04-04,,within a day,100%,100%,f,Barra da Tijuca,1.0,1.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,5,2.0,2.0,5.0,"$1,700.00",4,1125,4,4,1125,1125,t,13,43,73,348,3,0,0,2020-01-02,2020-02-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.05
1346,1346,city scrape,CASA BARRA-CONDOMÍNIO ESPETACULAR COM CACHOEIRINHA,2014-04-06,"Rio, Brazil",within a day,100%,,f,,1.0,1.0,t,"Rio de Janeiro, Brazil",Itanhangá,Entire home,Entire home/apt,13,4.5,5.0,11.0,"$3,429.00",2,365,2,4,365,365,t,29,59,89,179,8,0,0,2020-08-07,2023-02-21,5.0,5.0,4.88,5.0,5.0,5.0,4.88,f,1,1,0,0,0.15
1370,1370,city scrape,Leblon overlooking the Lagoon,2013-08-27,"Rio de Janeiro, Brazil",within a day,66%,5%,f,Leblon,6.0,11.0,t,,Leblon,Entire rental unit,Entire home/apt,4,1.0,1.0,4.0,"$1,500.00",1,1125,1,1,1125,1125,t,16,46,69,339,1,0,0,2016-08-19,2016-08-19,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,5,5,0,0,0.01
1374,1374,city scrape,Loft in Copacabana beach,2014-04-18,"Rio de Janeiro, Brazil",within a day,75%,50%,f,Copacabana,1.0,1.0,t,"Rio, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"$1,286.00",2,1125,2,2,1125,1125,t,0,1,1,272,1,0,0,2014-06-25,2014-06-25,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,1,1,0,0,0.01
1380,1380,city scrape,House Sea View -  Rio,2014-04-19,"Rio de Janeiro, Brazil",within a day,50%,0%,f,,1.0,1.0,f,"Rio de Janeiro, Brazil",São Conrado,Entire home,Entire home/apt,10,8.0,9.0,14.0,"$8,000.00",3,1125,3,3,1125,1125,t,24,54,75,345,4,0,0,2014-07-06,2017-02-27,4.75,5.0,4.5,5.0,5.0,5.0,4.5,f,1,1,0,0,0.03
1400,1400,city scrape,Luxury Oceanfront Cliffside Estate,2013-08-02,"New York, NY",within a day,67%,75%,f,Joá,2.0,3.0,t,"Rio, Rio de Janeiro, Brazil",Joá,Room in boutique hotel,Private room,16,5.0,5.0,8.0,"$15,000.00",1,1125,1,1,1125,1125,t,30,60,90,365,4,0,0,2018-08-13,2019-09-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.05
1406,1406,city scrape,atmosfera acolhedora e segura.,2014-04-09,"Rio de Janeiro, Brazil",within a day,100%,,f,Jardim Botânico,1.0,1.0,t,"Rio, Rio de Janeiro, Brazil",Jardim Botânico,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,$507.00,7,1125,7,7,1125,1125,t,2,2,20,140,10,1,0,2019-03-14,2024-05-01,4.6,4.9,4.8,5.0,4.9,4.8,4.7,f,1,1,0,0,0.14
1419,1419,city scrape,Bondai - Vista incrível na praia do Pepe,2014-04-23,"Rio, Brazil",within a day,80%,100%,f,,1.0,1.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,10,3.5,4.0,6.0,"$4,400.00",2,730,2,4,1125,1125,t,12,32,60,335,38,1,0,2018-01-24,2024-03-25,4.37,4.53,4.18,4.82,4.61,4.89,4.11,t,1,1,0,0,0.45
1421,1421,city scrape,"Lindo, Ipanema 02 quartos c/ suite.",2014-02-17,"Rio, Brazil",within a day,90%,40%,f,Ipanema,3.0,11.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"$1,790.00",3,1125,3,3,1125,1125,t,20,50,80,355,2,1,0,2016-01-03,2024-09-16,5.0,4.5,5.0,5.0,5.0,5.0,4.5,f,2,2,0,0,0.02
1425,1425,city scrape,Beautiful view in Ipanema!,2011-03-28,"Rio, Brazil",within a day,100%,0%,f,,1.0,1.0,t,"Rio, Rio de Janeiro, Brazil",Ipanema,Private room in rental unit,Private room,2,1.0,1.0,1.0,$400.00,2,365,2,2,365,365,t,12,42,68,343,3,0,0,2016-08-16,2020-01-02,5.0,5.0,5.0,5.0,5.0,5.0,4.67,f,1,0,1,0,0.03
1430,1430,city scrape,Studio in Copacabana beach for rent,2014-03-28,"Rio de Janeiro, Brazil",within a day,74%,45%,t,Copacabana,8.0,13.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$149.00,3,30,3,3,30,30,t,1,1,1,238,7,0,0,2014-09-26,2018-09-15,4.57,5.0,4.86,4.71,4.86,4.86,5.0,f,5,5,0,0,0.06
1433,1433,city scrape,Apartamento charmoso na praia,2014-04-23,"Rio de Janeiro, Brazil",within a day,100%,33%,f,,1.0,1.0,t,"Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,3.0,2.0,2.0,$500.00,2,1125,4,4,1125,1125,t,24,54,84,174,56,1,0,2015-02-26,2024-05-07,4.79,4.89,4.61,4.86,4.88,4.95,4.8,f,1,1,0,0,0.47
1438,1438,city scrape,Penthouse - Copacabana - Vista - Pool - New Year's,2014-03-21,"Rio, Brazil",within a day,100%,80%,f,Copacabana,4.0,7.0,t,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,7,3.0,3.0,4.0,"$5,111.00",3,1125,3,7,6,1125,t,20,50,74,349,20,2,0,2014-06-30,2024-03-23,4.9,4.9,4.9,4.9,5.0,4.9,4.65,f,1,1,0,0,0.16
