,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
25800,25800,city scrape,Simplesmente mas perfeito,2022-07-09,"São Paulo, Brazil",within a few hours,90%,70%,t,Botafogo,1.0,1.0,t,,Botafogo,Entire rental unit,Entire home/apt,2,0.0,0.0,2.0,$440.00,4,31,1,4,31,31,t,1,24,45,49,14,14,0,2024-02-03,2024-11-21,4.64,4.86,4.79,4.93,4.93,4.86,4.64,f,1,1,0,0,1.27
25900,25900,city scrape,Excelente apto acolhedor perto da praia da Barra,2023-10-28,"Rio de Janeiro, Brazil",within an hour,100%,47%,f,Barra da Tijuca,1.0,2.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$650.00,2,30,2,5,30,30,t,5,33,63,153,4,4,0,2024-01-04,2024-03-30,4.75,4.75,3.75,5.0,5.0,5.0,4.25,f,1,1,0,0,0.33
26000,26000,city scrape,Beach view - Leme/Copacabana,2023-02-19,,within an hour,100%,95%,t,Leme,3.0,4.0,f,,Leme,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$777.00,2,365,2,6,365,365,t,14,44,68,68,26,26,2,2024-01-07,2024-12-08,4.96,4.96,5.0,5.0,4.96,5.0,4.88,f,3,3,0,0,2.18
26100,26100,city scrape,E) Acesso rápido copacabana-Tem WI-FI,2017-07-17,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,7.0,8.0,t,,Copacabana,Private room in home,Private room,2,1.0,1.0,2.0,$127.00,1,365,1,1,365,365,t,13,37,59,239,1,1,0,2024-02-12,2024-02-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,t,7,1,6,0,0.09
26200,26200,city scrape,Loft funcional,2022-01-11,Brazil,within an hour,100%,94%,f,Vargem Pequena,4.0,4.0,t,,Botafogo,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$521.00,1,365,1,5,365,365,t,11,39,69,249,18,18,1,2023-12-29,2024-12-06,4.56,4.61,4.5,5.0,5.0,5.0,4.39,f,3,3,0,0,1.48
26300,26300,previous scrape,Apt completo quadra da praia,2014-05-26,"Niteroi, Brazil",within an hour,95%,100%,t,Copacabana,3.0,3.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,,1.0,,,1,60,1,2,1125,1125,t,0,0,0,0,25,25,0,2024-01-01,2024-10-25,4.76,4.72,4.68,4.96,4.76,4.92,4.6,t,3,3,0,0,2.07
26400,26400,city scrape,Flat na praia.  tz,2016-04-20,"State of Rio de Janeiro, Brazil",within a few hours,100%,95%,t,Copacabana,1.0,1.0,f,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,"$2,218.00",3,30,3,3,30,30,t,28,58,75,75,12,12,0,2024-01-08,2024-11-18,5.0,5.0,4.92,5.0,5.0,5.0,4.83,f,1,1,0,0,1.01
26500,26500,city scrape,SUH Copacabana 44 Center Bech,2019-11-17,"Rio de Janeiro, Brazil",within an hour,100%,97%,f,Copacabana,115.0,230.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,0.0,1.0,"$1,202.00",1,365,1,5,1125,1125,t,16,46,76,211,43,43,2,2024-01-15,2024-12-11,4.67,4.74,4.67,4.88,4.81,5.0,4.53,t,113,113,0,0,3.7
26600,26600,city scrape,Pleasant in Copa | Ideal for friends | Sc602,2020-10-07,"Rio de Janeiro, Brazil",,,,f,Copacabana,60.0,422.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"$1,062.00",1,1125,1,5,1125,1125,t,4,21,42,300,34,34,2,2024-01-14,2024-12-18,4.71,4.82,4.88,4.65,4.59,4.59,4.71,t,53,49,4,0,2.91
26700,26700,previous scrape,Apto. no melhor de Botafogo,2014-01-09,"Rio de Janeiro, Brazil",,,,f,Botafogo,1.0,1.0,t,,Botafogo,Entire rental unit,Entire home/apt,3,,1.0,,,5,15,5,5,15,15,,0,0,0,0,0,0,0,,,,,,,,,,f,1,1,0,0,
26800,26800,city scrape,Beach Copacabana frente praia Leme pé arreia  m2,2018-02-08,"Rio de Janeiro, Brazil",within an hour,80%,78%,t,Leme,41.0,58.0,f,,Leme,Private room in rental unit,Private room,2,1.0,1.0,1.0,$471.00,1,365,1,1,365,365,t,8,37,43,202,1,1,0,2024-02-03,2024-02-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,30,12,15,3,0.09
26900,26900,city scrape,Apartamento Botafogo confortável,2024-01-14,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Botafogo,1.0,1.0,t,,Botafogo,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$886.00,2,12,2,2,12,12,t,26,56,80,207,2,2,0,2024-02-13,2024-11-17,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,1,1,0,0,0.19
27000,27000,city scrape,"Imóvel Barra da Tijuca,  perto da Praia e Mar",2022-11-30,,within an hour,100%,94%,f,Barra,3.0,3.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,4,3.0,0.0,2.0,$943.00,2,90,2,3,90,90,t,26,34,64,339,4,4,0,2024-02-14,2024-09-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.38
27100,27100,city scrape,Próx ao Metrô - Conforto e tranquilidade,2023-10-11,"Rio de Janeiro, Brazil",within a few hours,90%,64%,f,Andaraí,5.0,8.0,t,"Rio de Janeiro, Brazil",Andaraí,Private room in rental unit,Private room,2,1.0,1.0,1.0,$121.00,2,7,2,4,7,7,t,20,47,77,77,2,2,0,2024-02-14,2024-04-28,5.0,5.0,5.0,5.0,5.0,4.5,4.0,f,2,1,1,0,0.19
27200,27200,city scrape,Copacabana Best View (20% off),2022-04-02,Brazil,within a few hours,100%,96%,f,Leme,1.0,2.0,t,,Leme,Entire rental unit,Entire home/apt,8,2.0,3.0,3.0,"$2,511.00",2,1125,2,5,1125,1125,t,8,24,33,302,18,18,1,2024-02-17,2024-12-21,4.94,5.0,4.83,5.0,5.0,4.94,4.94,f,1,1,0,0,1.71
27300,27300,city scrape,Private room in Copacabana,2021-08-16,"Rio de Janeiro, Brazil",within an hour,100%,42%,f,Copacabana,2.0,2.0,t,,Copacabana,Private room in rental unit,Private room,3,2.0,1.0,1.0,$464.00,3,365,2,3,365,365,t,5,5,5,106,3,3,0,2024-05-06,2024-09-22,5.0,5.0,5.0,5.0,5.0,4.67,4.67,f,2,0,2,0,0.38
27400,27400,city scrape,Lindíssima cobertura Duplex de Luxo frente à praia,2015-03-21,"State of São Paulo, Brazil",within an hour,100%,100%,f,Barra da Tijuca,1.0,1.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Entire condo,Entire home/apt,6,3.0,3.0,3.0,"$1,828.00",2,364,2,2,364,364,t,7,37,61,241,5,5,0,2024-02-14,2024-11-24,5.0,5.0,5.0,5.0,5.0,5.0,4.8,f,1,1,0,0,0.47
27500,27500,city scrape,Best Apartment in Copacabana,2024-01-28,"Houston, TX",a few days or more,25%,25%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"$1,787.00",5,365,5,5,365,365,t,20,50,74,163,0,0,0,,,,,,,,,,f,1,1,0,0,
27600,27600,city scrape,Flat in Copacabana (Carnival ),2023-09-07,"Lisbon, Portugal",a few days or more,0%,0%,f,Copacabana,1.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"$1,000.00",1,365,1,1,365,365,,28,58,88,268,0,0,0,,,,,,,,,,f,1,1,0,0,
27700,27700,previous scrape,Centro em frente o metrô Carioca,2014-12-23,"Rio de Janeiro, Brazil",within an hour,76%,27%,f,Centro,4.0,19.0,t,"Rio de Janeiro, Brazil",Centro,Entire rental unit,Entire home/apt,5,,1.0,,,1,365,1,1,365,365,t,24,54,79,259,1,1,0,2024-02-17,2024-02-17,4.0,4.0,4.0,4.0,4.0,4.0,4.0,f,4,4,0,0,0.09
27800,27800,city scrape,"Excelente apt, próximo ao metrô",2024-02-06,,a few days or more,0%,0%,f,Copacabana,1.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"$1,500.00",1,365,1,1,365,365,t,28,58,85,265,0,0,0,,,,,,,,,,f,1,1,0,0,
27900,27900,city scrape,Apartamento no coração do Rio,2024-02-07,,within an hour,100%,100%,t,Botafogo,3.0,3.0,t,,Botafogo,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$296.00,2,89,2,6,89,89,t,7,37,58,58,5,5,0,2024-04-26,2024-11-17,5.0,4.8,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.61
28000,28000,city scrape,Apartamento próximo à praia,2018-06-12,"State of Rio de Janeiro, Brazil",within a few hours,100%,75%,f,Recreio dos Bandeirantes,1.0,1.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$414.00,2,1125,2,2,1125,1125,t,26,56,86,266,3,3,0,2024-02-11,2024-04-14,5.0,4.67,4.33,5.0,5.0,4.67,5.0,f,1,1,0,0,0.28
28100,28100,previous scrape,Hidden Gem in Rio de Janeiro!,2019-09-20,"Rio de Janeiro, Brazil",,,100%,f,Barra da Tijuca,1.0,3.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,4,,2.0,,,1,365,1,1,365,365,t,0,0,0,0,1,1,0,2024-07-07,2024-07-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.17
28200,28200,city scrape,Apartamento aconchegante em Copacabana,2024-02-19,,within an hour,100%,50%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$529.00,2,1125,2,2,1125,1125,t,22,52,77,257,2,2,0,2024-09-23,2024-11-17,5.0,5.0,3.5,5.0,5.0,5.0,4.5,f,1,1,0,0,0.63
28300,28300,city scrape,*-Great apartment Recreio - RJ*,2011-09-22,"Rio de Janeiro, Brazil",within an hour,100%,50%,f,Recreio dos Bandeirantes,2.0,2.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,1.0,1.0,4.0,$190.00,1,365,1,1,365,365,t,21,51,81,356,0,0,0,,,,,,,,,,f,2,2,0,0,
28400,28400,city scrape,Apartamento completo ao lado do Sambódromo,2019-04-23,,within an hour,100%,100%,f,Centro,1.0,1.0,f,,Centro,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$600.00,1,365,1,4,365,365,t,17,47,68,248,11,11,1,2024-03-08,2024-12-01,5.0,5.0,5.0,5.0,5.0,4.82,5.0,t,1,1,0,0,1.12
28500,28500,city scrape,A sua casa na Babilônia,2023-01-23,,within a few hours,100%,87%,f,Leme,4.0,4.0,t,"Rio de Janeiro, Brazil",Leme,Private room in home,Private room,2,1.0,1.0,1.0,$293.00,1,20,1,4,20,20,t,23,53,78,257,8,8,0,2024-04-10,2024-09-24,5.0,4.88,5.0,4.75,4.88,4.25,5.0,f,1,0,1,0,0.91
28600,28600,city scrape,Le jardin d'Ipanema appartement 2 chambres,2014-05-26,,within a few hours,100%,90%,f,Ipanema,1.0,1.0,t,,Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"$1,089.00",4,90,4,4,90,90,t,24,54,78,258,2,2,0,2024-09-17,2024-10-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.58
28700,28700,city scrape,Ipanema! Em rua charmosa e bucólica c/ vaga!,2019-04-27,"State of Rio de Janeiro, Brazil",within an hour,100%,98%,t,Ipanema,2.0,5.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,$929.00,7,89,7,7,89,89,t,20,36,50,140,2,2,0,2024-06-03,2024-11-25,4.5,4.5,4.0,5.0,5.0,5.0,4.0,f,2,2,0,0,0.29
28800,28800,city scrape,Apartamento em frente a praia do Leme,2024-01-22,,a few days or more,33%,0%,f,Copacabana,1.0,1.0,t,,Leme,Entire rental unit,Entire home/apt,2,1.0,2.0,3.0,"$2,500.00",3,30,3,3,30,30,t,29,59,82,82,0,0,0,,,,,,,,,,f,1,1,0,0,
28900,28900,city scrape,Vista Mar Copacabana-South Beach,2020-06-26,"Rio de Janeiro, Brazil",within a day,75%,61%,f,Ipanema,52.0,56.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"$1,956.00",2,365,2,5,365,365,t,22,52,77,257,0,0,0,,,,,,,,,,f,37,36,1,0,
29000,29000,city scrape,Há menos de 1km do Rock in Rio.,2024-03-28,,a few days or more,20%,56%,f,Jacarepaguá,2.0,2.0,t,,Jacarepaguá,Entire home,Entire home/apt,2,1.0,1.0,1.0,$700.00,1,365,1,1,365,365,t,27,57,87,267,1,1,0,2024-09-23,2024-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.31
29100,29100,city scrape,Vista para o Cristo Redentor,2024-02-09,"Rio de Janeiro, Brazil",within a day,100%,100%,f,Laranjeiras,1.0,1.0,t,,Laranjeiras,Private room in rental unit,Private room,2,1.0,1.0,1.0,$200.00,1,10,1,1,10,10,,27,57,82,262,0,0,0,,,,,,,,,,f,1,0,1,0,
29200,29200,city scrape,Tc1002 Vista Panorâmica de Copacabana,2017-12-29,"Rio de Janeiro, Brazil",within an hour,100%,97%,f,Copacabana,39.0,43.0,t,,Copacabana,Entire rental unit,Entire home/apt,5,1.0,1.0,4.0,"$1,409.00",1,1125,1,4,1125,1125,t,8,25,34,281,1,1,0,2024-11-24,2024-11-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,37,37,0,0,0.86
29300,29300,city scrape,Actual y muy bien Ubicado !,2019-01-14,"Guayaquil, Ecuador",within an hour,100%,93%,f,Flamengo,1.0,2.0,t,,Flamengo,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$479.00,2,365,2,2,365,365,t,11,31,46,136,4,4,0,2024-06-02,2024-11-17,5.0,5.0,5.0,5.0,5.0,4.5,5.0,f,1,1,0,0,0.57
29400,29400,city scrape,Conforto em Copacabana,2021-03-16,,a few days or more,17%,0%,f,Copacabana,2.0,2.0,f,,Copacabana,Entire rental unit,Entire home/apt,5,3.0,2.0,3.0,"$2,000.00",1,365,1,1,365,365,t,28,58,88,268,0,0,0,,,,,,,,,,f,1,1,0,0,
29500,29500,city scrape,Suite Amazônia,2016-11-25,"Rio de Janeiro, Brazil",within an hour,90%,96%,f,Urca,7.0,7.0,t,"Rio de Janeiro, Brazil",Urca,Private room in bed and breakfast,Private room,2,1.0,1.0,0.0,$881.00,2,89,2,5,10,89,t,5,24,49,93,14,14,0,2024-07-03,2024-11-25,4.93,4.93,4.86,5.0,4.86,5.0,4.86,f,7,1,6,0,2.36
29600,29600,city scrape,Copacabana Beach Rio de Janeiro,2017-01-24,"Armação dos Búzios, Brazil",within an hour,100%,64%,t,OGIVA,15.0,17.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,1.5,2.0,0.0,"$1,997.00",1,365,1,5,30,365,t,16,30,60,313,5,5,0,2024-05-05,2024-09-23,5.0,4.8,5.0,5.0,5.0,5.0,4.8,f,1,1,0,0,0.63
29700,29700,city scrape,Loft Carioca,2017-07-24,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Lapa,1.0,3.0,t,,Centro,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$304.00,1,365,1,1,365,365,t,27,55,74,162,0,0,0,,,,,,,,,,t,1,1,0,0,
29800,29800,city scrape,Lawrence Roof Top II,2024-02-16,"Rio de Janeiro, Brazil",within an hour,100%,60%,f,Copacabana,2.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,6.0,"$1,349.00",1,365,1,1,365,365,t,2,15,29,256,1,1,0,2024-07-21,2024-07-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.19
29900,29900,city scrape,Excelente Casa na Ilha da Gigoia,2024-04-29,"Rio de Janeiro, Brazil",a few days or more,0%,0%,f,Barra da Tijuca,1.0,1.0,t,,Barra da Tijuca,Entire home,Entire home/apt,2,1.0,1.0,1.0,$144.00,2,60,2,2,60,60,,24,54,84,174,0,0,0,,,,,,,,,,f,1,1,0,0,
30000,30000,city scrape,Quarto individual em Copacabana,2020-05-25,"Rio de Janeiro, Brazil",within a day,60%,67%,f,Copacabana,2.0,2.0,f,,Copacabana,Private room in rental unit,Private room,2,2.0,2.0,1.0,$471.00,3,7,3,3,7,7,t,3,3,3,11,0,0,0,,,,,,,,,,f,2,0,2,0,
30100,30100,city scrape,"Junto ao verde, e próximo ao Rio Centro",2024-05-05,,a few days or more,0%,40%,f,Jacarepaguá,1.0,1.0,t,,Jacarepaguá,Entire rental unit,Entire home/apt,3,2.0,2.0,2.0,$821.00,1,90,1,1,90,90,t,29,59,89,364,1,1,0,2024-09-14,2024-09-14,5.0,5.0,4.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.29
30200,30200,city scrape,Quarto cama Queen metrô Botafogo,2019-08-29,"Rio de Janeiro, Brazil",within a few hours,90%,31%,f,Botafogo,2.0,2.0,f,,Botafogo,Private room in rental unit,Private room,2,1.0,1.0,1.0,$95.00,3,365,3,3,365,365,t,22,52,54,138,4,4,0,2024-07-21,2024-11-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.75
30300,30300,city scrape,Perrengue Chique,2016-10-29,"Rio de Janeiro, Brazil",within an hour,100%,98%,t,Glória,3.0,3.0,t,,Leblon,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$621.00,3,365,3,3,365,365,t,6,11,34,207,7,7,0,2024-06-03,2024-09-25,4.57,4.29,4.57,4.57,4.57,4.14,4.14,f,2,2,0,0,1.0
30400,30400,city scrape,"For families, 10 minutes from Copacabana beach | P",2011-11-07,"Rio de Janeiro, Brazil",within an hour,100%,98%,,Copacabana,54.0,214.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,"$1,504.00",1,1125,1,5,1125,1125,t,0,16,34,270,21,21,2,2024-06-24,2024-12-23,4.86,4.71,4.81,4.71,4.76,4.95,4.76,t,11,10,1,0,3.35
30500,30500,city scrape,Paradisische Wohnung mit Blick,2017-11-24,"Rio de Janeiro, Brazil",within an hour,100%,89%,t,Glória,2.0,2.0,t,,Santa Teresa,Entire rental unit,Entire home/apt,6,2.5,3.0,0.0,$323.00,6,92,6,6,92,92,t,1,1,1,25,5,5,0,2024-06-02,2024-11-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.71
30600,30600,city scrape,Copacabana / Arpoador _ quarto office,2013-07-27,"Rio de Janeiro, Brazil",within an hour,100%,65%,f,Arpoador ,4.0,4.0,t,,Copacabana,Private room in rental unit,Private room,1,1.5,1.0,0.0,$300.00,2,365,2,2,365,365,t,23,53,76,256,2,2,0,2024-07-31,2024-09-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,0,4,0,0.4
30700,30700,city scrape,Apartamento Orla Recreio,2023-01-06,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Recreio dos Bandeirantes,2.0,2.0,t,,Recreio dos Bandeirantes,Entire condo,Entire home/apt,5,1.0,2.0,2.0,$511.00,2,365,2,5,1125,1125,t,3,32,56,146,3,3,0,2024-11-08,2024-11-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,2,0,0,1.8
30800,30800,city scrape,Apartamento em Copacabana,2013-10-29,"Rio de Janeiro, Brazil",within an hour,100%,86%,f,Copacabana,4.0,7.0,t,,Copacabana,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,$653.00,1,365,1,3,365,365,t,2,21,50,229,47,47,5,2024-06-19,2024-12-25,4.91,4.94,4.96,4.98,4.98,4.98,5.0,f,4,3,1,0,7.31
30900,30900,city scrape,Ótimo apartamento na Glória.,2023-08-10,"Rio de Janeiro, Brazil",within an hour,100%,75%,f,Catete,3.0,3.0,t,,Catete,Entire rental unit,Entire home/apt,2,1.0,2.0,2.0,$201.00,1,365,1,1,365,365,t,20,50,69,248,0,0,0,,,,,,,,,,t,2,2,0,0,
31000,31000,city scrape,1BDR 200m from the beach | NSC 1085/605,2013-04-19,"Rio de Janeiro, Brazil",within an hour,98%,99%,f,Vidigal,247.0,431.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$561.00,1,90,1,5,90,90,t,13,37,67,341,15,15,1,2024-06-17,2024-12-09,4.8,5.0,4.87,4.87,4.93,4.87,4.67,t,241,241,0,0,2.31
31100,31100,city scrape,Frente à praia,2019-04-25,"Rio de Janeiro, Brazil",a few days or more,17%,0%,f,Barra da Tijuca ,1.0,2.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$400.00,3,365,3,3,365,365,t,20,50,80,170,0,0,0,,,,,,,,,,f,1,1,0,0,
31200,31200,city scrape,"Sea, Sky & Sun Copacabana",2019-04-08,"Rio de Janeiro, Brazil",within a few hours,100%,79%,f,Copacabana,2.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,14,11.0,8.0,8.0,"$35,000.00",3,365,3,3,365,365,t,23,36,61,319,7,7,1,2024-08-21,2024-12-12,4.86,4.86,5.0,4.86,4.71,5.0,4.57,f,1,1,0,0,1.62
31300,31300,city scrape,Copacabana: melhor quarto e sala 1 cama1 sofácama,2015-08-07,"Rio de Janeiro, Brazil",within an hour,100%,88%,t,Copacabana,1.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$431.00,2,365,2,2,365,365,t,0,14,16,16,24,24,3,2024-07-21,2024-12-26,5.0,5.0,5.0,5.0,5.0,4.96,5.0,f,1,1,0,0,4.47
31400,31400,city scrape,Complete apartment 20 minutes from Praia da Barra,2024-06-27,"Pindamonhangaba, Brazil",within a few hours,83%,80%,f,Água Santa,1.0,20.0,t,,Água Santa,Entire rental unit,Entire home/apt,6,2.0,2.0,2.0,$671.00,2,29,2,2,29,29,t,28,58,88,88,4,4,0,2024-09-16,2024-11-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.17
31500,31500,city scrape,Ipanema top 10,2015-06-25,"Rio de Janeiro, Brazil",within an hour,96%,100%,t,Ipanema,39.0,41.0,t,,Ipanema,Entire rental unit,Entire home/apt,4,1.5,1.0,2.0,"$1,543.00",2,365,2,4,365,365,t,10,34,57,146,19,19,5,2024-08-19,2024-12-22,4.79,4.84,4.84,4.74,4.68,4.95,4.58,f,38,38,0,0,4.32
31600,31600,city scrape,Copa Super Luxo,2012-11-26,"Rio de Janeiro, Brazil",within an hour,100%,92%,t,Copacabana,49.0,179.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$749.00,3,365,3,7,365,365,t,2,18,25,41,27,27,4,2024-07-21,2024-12-20,4.93,4.96,5.0,5.0,5.0,4.96,4.96,t,42,42,0,0,5.03
31700,31700,city scrape,Samambaia - Fazenda apartment,2016-01-11,"Rio de Janeiro, Brazil",within an hour,100%,98%,t,Santa Teresa,10.0,10.0,t,,Santa Teresa,Entire rental unit,Entire home/apt,8,4.0,4.0,4.0,"$6,594.00",2,365,2,2,365,365,t,4,10,13,259,0,0,0,,,,,,,,,,t,10,6,4,0,
31800,31800,city scrape,Casa tranquila em Copacabana,2014-10-28,"Rio de Janeiro, Brazil",within an hour,98%,97%,t,Copacabana,5.0,5.0,f,,Copacabana,Entire home,Entire home/apt,6,2.0,3.0,6.0,"$2,786.00",2,365,2,5,90,365,t,16,46,69,249,14,14,4,2024-07-29,2024-12-27,5.0,4.93,5.0,5.0,5.0,4.86,4.93,f,5,5,0,0,2.75
31900,31900,city scrape,flat barra first 401.2,2013-11-30,"Rio de Janeiro, Brazil",within an hour,100%,84%,f,Barra da Tijuca,8.0,9.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$593.00,2,365,2,2,365,365,t,0,0,26,206,1,1,0,2024-09-15,2024-09-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,8,7,1,0,0.29
32000,32000,city scrape,Quarto com Vista!,2020-09-28,"Rio de Janeiro, Brazil",a few days or more,33%,60%,f,,1.0,1.0,f,,Glória,Private room in rental unit,Private room,2,1.0,1.0,2.0,$350.00,1,365,1,1,365,365,t,21,50,76,76,1,1,0,2024-09-22,2024-09-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.31
32100,32100,city scrape,Apartamento Best View Copa/Leme,2020-10-27,"Sao Jose dos Campos, Brazil",within an hour,100%,100%,f,Leme,1.0,1.0,t,"Rio de Janeiro, Brazil",Leme,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"$1,986.00",1,365,1,5,365,365,t,12,30,44,316,7,7,2,2024-09-22,2024-12-08,5.0,5.0,5.0,5.0,5.0,5.0,4.86,f,1,1,0,0,2.16
32200,32200,city scrape,Studio Contemporâneo Porto Maravilha,2015-12-18,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Flamengo,18.0,18.0,t,,Centro,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$439.00,1,60,1,5,1125,1125,t,24,54,79,169,11,11,2,2024-08-13,2024-12-04,5.0,5.0,5.0,5.0,5.0,4.82,5.0,t,16,16,0,0,2.41
32300,32300,city scrape,Lagoa especial,2020-12-06,"Rio de Janeiro, Brazil",within an hour,100%,96%,t,Copacabana,21.0,23.0,t,,Lagoa,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,"$1,400.00",3,365,3,5,365,365,t,3,18,35,307,0,0,0,,,,,,,,,,f,21,21,0,0,
32400,32400,city scrape,Apartamento bem localizado! Coração de Copacabana,2019-10-18,,within an hour,94%,38%,f,Copacabana,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$729.00,2,30,2,6,30,30,t,4,33,37,220,4,4,2,2024-09-30,2024-12-21,5.0,5.0,4.75,5.0,4.75,5.0,4.75,f,1,1,0,0,1.33
32500,32500,city scrape,"Studio CG 3, Estrada Rio São Paulo",2019-05-23,"State of Rio de Janeiro, Brazil",within an hour,100%,100%,t,Campo Grande,3.0,3.0,t,,Campo Grande,Entire home,Entire home/apt,3,1.0,1.0,1.0,$155.00,1,365,1,1,365,365,t,23,53,83,356,43,43,9,2024-08-13,2024-12-22,4.98,4.93,4.98,4.98,4.95,4.93,4.88,t,3,3,0,0,9.42
32600,32600,city scrape,Apto Recreio dos Bandeirantes - Réveillon 2025,2019-11-27,"Rio de Janeiro, Brazil",within an hour,100%,70%,f,Recreio dos Bandeirantes,2.0,2.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,3,1.0,2.0,3.0,$800.00,3,15,3,3,15,15,t,4,4,4,4,1,1,0,2024-09-20,2024-09-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0,0.3
